"mls_number"	"property_type"	"air_conditioning"	"appartment_bi"	"patio_bi"	"school_high"	"school_junior"	"school_middle"	"school_general"	"photo_count"	"pool_bi"	"rear_yard_access_bi"	"roof_type"	"roof_type_shingle_bi"	"gas_type"	"out_building_livable_bi"	"out_building_not_livable_bi"	"living_area"	"land_acres"	"appliances_included_bi"	"garage_bi"	"condition"	"energy_efficient_bi"	"exterior_type"	"exterior_features"	"fire_place_bi"	"foundation_type"	"total_area"	"beds_total"	"bath_full"	"bath_half"	"age"	"days_on_market"	"sold_price"	"sold_date"	"sewer_type"	"spa_location"	"stories"	"property_style"	"city_limit_bi"	"subdivision_bi"	"tennis_court_bi"	"termite_contract"	"water_type"	"waterfront_bi"	"post_corona_bi"	"corona_crisis"
"BY163528"	"SGL"	"central"	0	0	0	0	0	0	13	0	0	"other"	0	"None"	0	0	1468	1.13000750187547	1	0	"Other"	1	"vinyl"	"porch"	0	"other"	2108	3	2	0	34	4	165000	44515	"septic"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Other"	1	1	"post"
"BY163524"	"SGL"	"central"	0	1	0	0	0	0	20	0	0	"metal"	0	"None"	0	0	1650	1.13000750187547	1	1	"Other"	0	"other"	"balcony"	0	"slab"	4010	4	3	0	38	4	385000	44519	"other"	"None"	2	"Not Specific"	1	1	0	"Unknown"	"Other"	0	1	"post"
"BY163522"	"SGL"	"central"	0	1	0	0	0	0	13	0	0	"shingle"	1	"None"	0	0	1800	0.44	1	0	"Other"	1	"brick"	"porch"	1	"slab"	2571	4	2	1	36	2	250000	44515	"septic"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163516"	"SGL"	"central"	0	0	0	0	0	0	8	0	0	"other"	0	"Natural"	0	0	1966	1.13000750187547	1	0	"Other"	0	"wood"	"none"	0	"raised"	2516	3	2	1	31	22	115000	44501	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163513"	"SGL"	"central"	0	1	0	0	0	0	10	0	0	"other"	0	"Natural"	0	1	1973	1.13000750187547	1	1	"Other"	1	"brick"	"fence"	1	"slab"	2775	3	2	0	33	42	240000	44468	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163512"	"SGL"	"central"	0	1	1	0	1	1	13	0	0	"other"	0	"Natural"	0	0	1657	1.13000750187547	1	0	"Other"	1	"vinyl"	"none"	1	"slab"	2205	3	2	0	33	2	245000	44505	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163511"	"SGL"	"central"	0	0	1	0	0	1	11	0	0	"metal"	0	"None"	0	1	1825	0.25	0	0	"Other"	0	"wood"	"none"	0	"raised"	4203	3	2	0	34	6	31000	44505	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163509"	"SGL"	"central"	0	1	0	0	0	0	12	0	0	"other"	0	"Natural"	0	0	1689	1.13000750187547	1	1	"Other"	1	"other"	"none"	0	"slab"	2278	3	2	0	40	4	225000	44515	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163506"	"SGL"	"central"	0	0	1	0	1	1	10	0	0	"shingle"	1	"Natural"	0	1	1168	1.13000750187547	1	0	"Other"	1	"other"	"none"	0	"other"	2156	2	1	0	34	6	123000	44517	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163504"	"SGL"	"not_central"	0	0	0	0	0	0	23	0	0	"metal"	0	"Natural"	0	1	855	1.13000750187547	1	0	"Other"	0	"wood"	"none"	0	"raised"	1339	2	1	0	34	15	42000	44537	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163503"	"SGL"	"central"	0	0	0	0	0	0	11	0	0	"other"	0	"None"	0	0	1636	1.13000750187547	1	0	"Other"	1	"brick"	"none"	0	"slab"	2162	3	2	0	37	35	255000	44501	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163493"	"SGL"	"central"	0	0	0	0	0	0	39	0	0	"other"	0	"Natural"	0	0	2965	1.13000750187547	1	1	"Other"	1	"brick"	"fence"	0	"slab"	3697	3	2	0	39	7	275000	44518	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163492"	"SGL"	"central"	0	1	0	0	0	0	13	0	0	"shingle"	1	"Natural"	0	1	2562	1.13000750187547	1	1	"Other"	1	"brick"	"fence"	1	"slab"	3512	4	3	1	38	1	265000	44503	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163490"	"SGL"	"central"	0	1	1	0	1	1	15	0	0	"other"	0	"Natural"	0	0	1438	1.13000750187547	1	1	"Other"	1	"vinyl"	"fence"	0	"slab"	1823	3	2	0	33	9	182000	44475	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163488"	"SGL"	"central"	0	1	0	0	0	0	13	0	0	"other"	0	"Natural"	0	0	1906	0.17	1	1	"Other"	0	"brick"	"fence"	1	"slab"	2513	4	2	0	35	37	239700	44463	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163486"	"SGL"	"central"	0	1	0	0	0	0	12	0	0	"other"	0	"Natural"	0	0	2375	1.13000750187547	1	0	"Other"	1	"other"	"fence"	0	"slab"	3205	4	2	0	35	2	251500	44505	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163479"	"SGL"	"central"	0	1	1	0	0	1	13	0	0	"shingle"	1	"Natural"	0	1	1988	1.13000750187547	1	1	"Other"	1	"brick"	"porch"	0	"slab"	2944	3	2	0	37	0	252500	44529	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163478"	"SGL"	"central"	0	1	0	0	0	0	5	0	0	"shingle"	1	"None"	0	1	1755	1.13000750187547	1	1	"Other"	1	"other"	"fence"	1	"slab"	2622	3	2	0	38	0	290100	44498	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163476"	"SGL"	"central"	0	0	0	0	0	0	18	0	0	"shingle"	1	"Natural"	0	1	1687	1.13000750187547	1	0	"Other"	1	"brick"	"none"	0	"slab"	2500	3	2	0	31	103	165000	44462	"septic"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Other"	0	1	"post"
"BY163472"	"SGL"	"central"	0	1	1	0	1	1	5	0	0	"shingle"	1	"None"	0	0	1593	1.13000750187547	1	1	"Other"	1	"vinyl"	"porch"	0	"slab"	2144	3	2	0	31	0	215410	44530	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163465"	"SGL"	"central"	0	1	0	0	0	0	15	0	0	"other"	0	"Natural"	0	0	1830	1.13000750187547	1	0	"Other"	1	"brick"	"fence"	1	"slab"	2706	3	2	0	31	10	288000	44509	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Other"	0	1	"post"
"BY163462"	"SGL"	"central"	0	1	0	0	0	0	9	0	0	"other"	0	"Natural"	0	0	1300	1.13000750187547	1	1	"Other"	1	"other"	"fence"	0	"raised"	2075	3	2	0	31	2	185000	44498	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163461"	"SGL"	"central"	0	0	0	0	0	0	11	0	0	"other"	0	"Natural"	0	0	1188	1.13000750187547	1	0	"Other"	1	"vinyl"	"porch"	0	"raised"	1221	3	2	0	39	45	1e+05	44540	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163450"	"SGL"	"central"	0	1	0	0	0	0	8	0	0	"shingle"	1	"None"	0	0	1551	1.13000750187547	1	1	"Other"	0	"brick"	"none"	0	"slab"	2191	3	2	0	35	3	213200	44491	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163447"	"SGL"	"central"	0	1	1	0	0	1	5	0	0	"shingle"	1	"Natural"	0	0	1851	1.13000750187547	1	1	"Other"	1	"other"	"porch"	1	"slab"	2405	4	2	1	39	0	262645	44530	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163446"	"SGL"	"central"	0	1	0	0	0	0	26	0	0	"other"	0	"None"	0	0	1689	1.13000750187547	1	1	"Other"	0	"brick"	"fence"	0	"slab"	2278	3	2	0	31	17	226000	44480	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163443"	"SGL"	"central"	0	0	0	0	0	0	10	0	0	"other"	0	"None"	0	0	1000	1.13000750187547	1	0	"Other"	0	"other"	"fence"	1	"other"	1680	2	1	0	40	17	168000	44529	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163441"	"SGL"	"central"	0	0	1	0	0	1	23	0	0	"other"	0	"Natural"	0	1	2489	1.13000750187547	1	1	"Other"	1	"brick"	"fence"	1	"slab"	4064	4	3	0	35	19	305900	44519	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163440"	"SGL"	"central"	0	1	0	0	0	0	31	0	0	"shingle"	1	"Natural"	0	0	1827	0.29	1	1	"Other"	1	"brick"	"fence"	0	"slab"	1827	3	2	0	40	2	320000	44484	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163437"	"SGL"	"central"	0	0	0	0	0	0	4	0	0	"shingle"	1	"Natural"	0	0	1395	1.13000750187547	1	0	"Other"	0	"brick"	"porch"	0	"slab"	1833	3	2	0	40	2	140000	44455	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163435"	"SGL"	"central"	0	1	0	0	0	0	28	0	0	"other"	0	"Natural"	0	0	2368	1.13000750187547	1	1	"Other"	1	"brick"	"fence"	1	"slab"	3503	4	3	0	34	69	322000	44455	"other"	"None"	2	"Not Specific"	1	1	0	"Unknown"	"Other"	0	1	"post"
"BY163433"	"SGL"	"central"	0	0	0	0	0	0	3	0	0	"other"	0	"Natural"	0	1	1402	1.13000750187547	1	0	"Other"	1	"vinyl"	"fence"	0	"slab"	1953	3	2	0	38	14	257000	44454	"septic"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163432"	"SGL"	"central"	0	0	0	0	0	0	13	0	0	"other"	0	"Natural"	0	0	2229	1.13000750187547	1	1	"Other"	1	"other"	"balcony"	0	"slab"	3274	3	2	1	39	2	347000	44489	"city"	"None"	1.5	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163430"	"SGL"	"central"	0	1	1	0	1	1	5	0	0	"shingle"	1	"None"	0	0	1321	1.13000750187547	1	1	"Other"	1	"vinyl"	"porch"	0	"slab"	1819	3	2	0	34	0	189225	44524	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163428"	"SGL"	"central"	0	1	1	0	1	1	5	0	0	"shingle"	1	"Natural"	0	0	2050	1.13000750187547	1	1	"Other"	1	"other"	"porch"	1	"slab"	2701	4	2	0	38	0	288340	44532	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163423"	"SGL"	"central"	0	0	0	0	0	0	19	0	0	"other"	0	"Natural"	0	0	1468	1.13000750187547	1	1	"Other"	1	"brick"	"porch"	0	"slab"	1893	4	2	0	36	7	147500	44510	"septic"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	1	1	"post"
"BY163418"	"SGL"	"central"	0	1	1	0	0	1	5	0	0	"shingle"	1	"Natural"	0	0	1741	1.13000750187547	1	1	"Other"	1	"vinyl"	"porch"	1	"slab"	2347	3	2	0	35	0	246994	44519	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Other"	0	1	"post"
"BY163415"	"SGL"	"central"	0	1	1	0	0	1	5	0	0	"shingle"	1	"Natural"	0	0	1616	1.13000750187547	1	1	"Other"	1	"vinyl"	"porch"	0	"slab"	2094	3	2	0	31	0	230000	44539	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Other"	0	1	"post"
"BY163409"	"SGL"	"central"	0	1	0	0	0	0	10	0	0	"shingle"	1	"None"	0	0	1578	1.13000750187547	1	1	"Other"	0	"brick"	"fence"	0	"slab"	2179	3	2	0	37	20	2e+05	44469	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163402"	"SGL"	"central"	0	1	0	0	0	0	10	0	0	"other"	0	"None"	0	0	1492	1.13000750187547	1	1	"Other"	1	"other"	"fence"	0	"slab"	2065	3	2	0	38	11	169900	44540	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Other"	0	1	"post"
"BY163399"	"SGL"	"central"	0	1	0	0	0	0	12	0	0	"other"	0	"None"	0	1	1350	1.13000750187547	1	0	"Other"	1	"vinyl"	"fence"	0	"slab"	1973	3	2	0	40	1	176000	44484	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163397"	"TNH"	"central"	0	0	0	0	0	0	11	0	0	"other"	0	"None"	0	0	620	1.13000750187547	1	0	"Other"	0	"other"	"none"	0	"slab"	620	1	1	0	33	45	60000	44517	"city"	"None"	1	"Party Wall Double"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163394"	"TNH"	"central"	0	0	0	0	0	0	24	1	0	"other"	0	"None"	0	1	1040	1.13000750187547	1	0	"Other"	1	"other"	"none"	0	"slab"	1040	2	1	1	34	81	105000	44533	"city"	"None"	2	"Party Wall Double"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163389"	"SGL"	"central"	0	0	0	0	0	0	11	0	0	"other"	0	"None"	0	0	1400	1.13000750187547	1	1	"Other"	1	"vinyl"	"porch"	0	"slab"	1830	3	2	0	35	19	215000	44491	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163388"	"SGL"	"central"	0	0	1	0	0	1	21	0	0	"shingle"	1	"Natural"	0	1	1385	1.13000750187547	1	0	"Other"	1	"vinyl"	"fence"	0	"slab"	2175	3	1	1	33	3	130000	44495	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163386"	"SGL"	"central"	0	1	1	0	1	1	5	0	0	"shingle"	1	"None"	0	0	1424	1.13000750187547	1	1	"Other"	1	"vinyl"	"porch"	0	"slab"	1974	3	2	0	33	0	213225	44524	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163385"	"SGL"	"central"	0	1	1	0	1	1	5	0	0	"shingle"	1	"Natural"	0	0	2171	1.13000750187547	1	1	"Other"	1	"vinyl"	"porch"	0	"slab"	2922	4	2	0	38	0	267285	44529	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163382"	"SGL"	"central"	0	1	0	0	0	0	5	0	0	"shingle"	1	"Natural"	0	1	1482	1.13000750187547	1	1	"Other"	0	"brick"	"none"	0	"slab"	2411	3	2	0	33	0	240000	44435	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	1	1	"post"
"BY163374"	"SGL"	"central"	0	1	1	0	0	1	11	0	0	"metal"	0	"Natural"	0	1	1460	1.13000750187547	1	1	"Other"	0	"vinyl"	"fence"	0	"raised"	2220	4	2	0	40	3	149900	44502	"septic"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Other"	0	1	"post"
"BY163373"	"SGL"	"central"	0	1	0	0	0	0	14	0	0	"other"	0	"None"	0	0	1390	1.13000750187547	1	0	"Other"	1	"other"	"none"	1	"slab"	1713	3	2	0	37	47	115000	44496	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163371"	"SGL"	"not_central"	0	0	0	0	0	0	4	0	0	"metal"	0	"Natural"	0	0	686	1.13000750187547	0	1	"Other"	0	"wood"	"fence"	0	"other"	1094	2	1	0	36	30	35000	44508	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163369"	"SGL"	"central"	0	0	0	0	0	0	8	0	0	"metal"	0	"Natural"	0	1	1034	1.13000750187547	1	0	"Other"	1	"vinyl"	"fence"	0	"other"	1664	3	1	1	39	25	107000	44512	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163368"	"SGL"	"not_central"	0	0	0	0	0	0	10	0	0	"other"	0	"Natural"	0	0	717	1.13000750187547	1	0	"Other"	1	"vinyl"	"fence"	0	"other"	717	2	1	0	39	48	60000	44490	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163364"	"SGL"	"central"	0	0	0	0	0	0	5	0	0	"other"	0	"Natural"	0	0	1984	1.13000750187547	1	0	"Other"	0	"brick"	"fence"	0	"slab"	2213	4	2	1	32	1	185000	44435	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163363"	"SGL"	"not_central"	0	1	0	0	0	0	17	0	0	"other"	0	"Natural"	0	1	954	1.13000750187547	1	0	"Other"	1	"vinyl"	"fence"	0	"raised"	1123	2	1	0	33	26	74000	44515	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163361"	"SGL"	"central"	0	1	0	0	0	0	4	0	0	"metal"	0	"Natural"	0	1	2022	1.13000750187547	1	0	"Other"	0	"vinyl"	"porch"	0	"slab"	3266	3	2	0	39	76	135000	44431	"septic"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163360"	"SGL"	"central"	0	1	0	0	0	0	13	0	0	"other"	0	"Natural"	0	1	1847	1.13000750187547	1	1	"Other"	0	"brick"	"fence"	1	"slab"	3024	3	2	0	33	2	295000	44508	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163358"	"SGL"	"central"	0	0	0	0	0	0	17	0	0	"other"	0	"None"	0	0	1512	1.13000750187547	1	0	"Other"	1	"vinyl"	"none"	0	"raised"	1512	3	2	0	39	44	98000	44496	"other"	"None"	1	"Modular"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163356"	"SGL"	"central"	0	0	0	0	0	0	12	0	0	"other"	0	"Natural"	0	0	1500	1.13000750187547	1	1	"Other"	0	"vinyl"	"fence"	0	"raised"	1944	4	1	1	37	34	185000	44503	"city"	"None"	1.5	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163353"	"SGL"	"central"	0	0	0	0	0	0	16	0	0	"shingle"	1	"Natural"	0	0	1900	1.13000750187547	1	0	"Other"	1	"other"	"none"	0	"slab"	1900	4	1	1	34	12	186000	44498	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163347"	"SGL"	"central"	0	0	0	0	0	0	9	0	0	"shingle"	1	"None"	0	1	1056	1.13000750187547	1	0	"Other"	0	"brick"	"fence"	0	"slab"	1465	3	1	0	35	20	120000	44452	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163344"	"SGL"	"central"	0	0	0	0	0	0	28	0	0	"other"	0	"None"	0	1	1474	1.13000750187547	0	0	"Other"	0	"brick"	"fence"	0	"slab"	2236	4	1	0	33	46	150000	44512	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163341"	"SGL"	"central"	0	1	0	0	0	0	18	0	0	"other"	0	"Natural"	0	1	1985	1.13000750187547	1	1	"Other"	1	"other"	"fence"	1	"slab"	2551	2	2	0	37	18	274000	44505	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163337"	"SGL"	"central"	0	0	0	0	0	0	38	0	0	"other"	0	"Natural"	1	0	1350	1.13000750187547	1	0	"Other"	1	"vinyl"	"porch"	0	"raised"	2233	2	2	0	34	1	151000	44489	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163336"	"SGL"	"central"	0	1	0	0	0	0	4	0	0	"other"	0	"Natural"	0	1	1830	1.13000750187547	1	1	"Other"	1	"other"	"fence"	0	"slab"	3290	3	2	0	30	0	195000	44431	"septic"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163330"	"SGL"	"central"	0	0	0	0	0	0	9	0	0	"other"	0	"None"	0	0	1981	1.13000750187547	1	0	"Other"	0	"other"	"fence"	0	"slab"	2537	3	2	0	30	39	120000	44431	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163329"	"SGL"	"central"	0	0	0	0	0	0	4	0	0	"other"	0	"Natural"	0	1	1097	1.13000750187547	1	0	"Vrgd"	0	"wood"	"none"	0	"raised"	2314	2	1	0	40	8	150000	44417	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163326"	"SGL"	"central"	0	1	0	0	0	0	16	0	0	"shingle"	1	"Natural"	0	0	1456	1.13000750187547	1	1	"Other"	0	"vinyl"	"porch"	0	"slab"	2015	3	2	0	36	22	187000	44452	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Other"	0	1	"post"
"BY163325"	"SGL"	"central"	0	0	0	0	0	0	28	0	0	"other"	0	"None"	0	1	1458	1.13000750187547	1	1	"Other"	0	"brick"	"fence"	1	"slab"	2008	3	2	0	32	30	192000	44497	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163317"	"SGL"	"central"	0	1	1	0	0	1	5	0	0	"shingle"	1	"Natural"	0	0	1954	1.13000750187547	1	1	"Other"	1	"other"	"porch"	1	"slab"	2892	4	2	0	31	0	286705	44524	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163316"	"SGL"	"central"	0	1	1	0	1	1	6	0	0	"shingle"	1	"None"	0	0	1844	1.13000750187547	1	1	"Other"	1	"vinyl"	"porch"	0	"slab"	2443	3	2	0	31	0	232545	44497	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163315"	"SGL"	"central"	0	1	1	0	0	1	5	0	0	"shingle"	1	"Natural"	0	0	1356	1.13000750187547	1	1	"Other"	1	"vinyl"	"porch"	0	"slab"	1866	3	2	0	32	0	205215	44524	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Other"	0	1	"post"
"BY163314"	"SGL"	"not_central"	0	0	1	0	1	1	17	0	0	"metal"	0	"Natural"	0	0	844	1.13000750187547	1	0	"Other"	0	"wood"	"none"	0	"other"	892	2	1	0	34	39	70000	44512	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163309"	"SGL"	"central"	0	1	1	0	1	1	6	0	0	"shingle"	1	"Natural"	0	0	1887	1.13000750187547	1	1	"Other"	1	"vinyl"	"porch"	1	"slab"	2497	3	2	0	36	0	251220	44496	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163305"	"SGL"	"central"	0	1	0	0	0	0	21	0	0	"shingle"	1	"Natural"	0	1	2031	1.13000750187547	1	0	"Other"	1	"brick"	"none"	0	"slab"	2737	4	2	0	37	64	290000	44476	"city"	"None"	1	"Party Wall Double"	1	1	0	"Unknown"	"Other"	0	1	"post"
"BY163304"	"SGL"	"central"	0	1	0	0	0	0	12	0	0	"other"	0	"None"	0	1	1360	1.13000750187547	1	0	"Vrgd"	1	"vinyl"	"fence"	0	"slab"	2304	3	2	0	36	50	197000	44426	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163303"	"SGL"	"central"	0	0	0	0	0	0	7	0	0	"shingle"	1	"Natural"	0	0	1066	1.13000750187547	1	0	"Other"	0	"other"	"fence"	0	"slab"	1420	3	2	0	33	98	160000	44421	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163301"	"SGL"	"central"	0	1	1	0	1	1	5	0	0	"shingle"	1	"None"	0	0	1424	1.13000750187547	1	1	"Other"	1	"vinyl"	"porch"	0	"slab"	1974	3	2	0	35	39	199565	44504	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163298"	"SGL"	"central"	0	1	1	0	0	1	12	0	0	"shingle"	1	"Natural"	0	1	1602	1.13000750187547	1	0	"Other"	0	"wood"	"fence"	0	"raised"	2549	2	2	0	36	23	190000	44491	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163294"	"SGL"	"central"	0	1	0	0	0	0	4	0	0	"other"	0	"Natural"	0	1	1904	1.13000750187547	1	0	"Vrgd"	0	"other"	"fence"	0	"slab"	3046	4	2	0	34	97	224000	44417	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY163293"	"SGL"	"central"	0	1	0	0	0	0	13	0	0	"other"	0	"Natural"	0	1	2163	1.13000750187547	1	1	"Other"	0	"brick"	"fence"	0	"slab"	3159	3	2	0	37	10	199000	44491	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY161678"	"SGL"	"central"	0	1	0	0	0	0	18	0	0	"shingle"	1	"Natural"	0	0	1807	1.13000750187547	1	1	"Other"	1	"brick"	"fence"	0	"slab"	2598	3	1	1	36	121	174000	44398	"septic"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY161677"	"TNH"	"central"	0	1	0	0	0	0	7	0	0	"other"	0	"Natural"	0	0	1924	1.13000750187547	1	1	"Vrgd"	0	"brick"	"fence"	0	"slab"	2541	3	2	1	37	0	257500	44277	"city"	"None"	1	"Townhouse"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY161676"	"SGL"	"central"	0	0	0	0	0	0	24	0	0	"metal"	0	"None"	0	0	1497	1.13000750187547	1	0	"Other"	0	"vinyl"	"balcony"	0	"other"	3880	4	2	0	30	33	174500	44309	"septic"	"None"	1	"Mobile Home"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY161675"	"SGL"	"central"	0	1	1	0	0	1	9	0	0	"other"	0	"Natural"	0	1	1187	1.13000750187547	1	0	"Other"	1	"wood"	"fence"	0	"slab"	1397	3	1	0	30	88	138000	44364	"city"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY161670"	"SGL"	"central"	0	1	0	0	0	0	11	0	0	"other"	0	"None"	0	1	1778	1.13000750187547	1	1	"Other"	0	"other"	"fence"	0	"slab"	2780	3	2	0	37	56	202325	44330	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY161661"	"SGL"	"central"	0	0	0	0	0	0	41	0	0	"metal"	0	"Natural"	0	0	1400	1.13000750187547	1	0	"Other"	0	"wood"	"porch"	0	"slab"	1800	4	2	1	34	91	340000	44365	"septic"	"None"	1	"Camp"	1	1	0	"Unknown"	"Public"	0	1	"post"
"BY161659"	"SGL"	"central"	0	0	0	0	0	0	34	0	0	"other"	0	"Natural"	0	0	2525	1.13000750187547	1	1	"Vrgd"	1	"other"	"none"	1	"slab"	3239	3	3	0	35	94	255000	44365	"other"	"None"	1	"Not Specific"	1	1	0	"Unknown"	"Public"	0	1	"post"
